Date,SPP,TL 1st Enc. (mm),Full Tag,11/7/2023,11/9/2023,3/19/2024,3/21/2024,11/4/2024,11/5/2024,3/18/2025,3/20/2025,11/3/2025,11/6/2025,,,,,
11/7/2023,LOC,368,989.001030620774,1,1,1,0,1,0,1,0,0,0,,,,,
11/7/2023,RBT,187,989.001030620775,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,315,989.001030620776,1,1,1,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,321,989.001030620777,1,1,1,1,0,0,0,0,0,0,,,,,
11/7/2023,RBC,294,989.001030620778,1,1,1,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,291,989.001030620779,1,1,1,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,287,989.001030620780,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,310,989.001030620781,1,1,1,0,0,0,0,0,0,0,,,,,
11/7/2023,LOC,413,989.001030620782,1,0,0,0,1,0,1,1,0,0,,,,,
11/7/2023,RBT,298,989.001030620783,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,269,989.001030620784,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,SRN,394,989.001030620785,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,313,989.001030620786,1,1,1,1,0,0,0,0,0,0,,,,,
11/7/2023,RBT,325,989.001030620787,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,SCN,100,989.001030620788,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,305,989.001030620789,1,1,1,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,265,989.001030620790,1,1,0,1,1,0,0,0,0,0,,,,,
11/7/2023,RBC,297,989.001030620791,1,0,1,1,0,0,0,0,0,0,,,,,
11/7/2023,RBT,274,989.001030620792,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,303,989.001030620793,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,LOC,407,989.001030620794,1,1,1,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,185,989.001030620795,1,0,1,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,298,989.001030620796,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,125,989.001030620797,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,281,989.001030620798,1,1,1,1,0,0,0,0,0,0,,,,,
11/7/2023,RBT,331,989.001030620799,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,323,989.001030620800,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,LOC,115,989.001030620801,1,1,1,0,1,1,0,0,0,0,,,,,
11/7/2023,RBT,126,989.001030620802,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,129,989.001030620803,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,317,989.001030620804,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,267,989.001030620805,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,LOC,434,989.001030620806,1,0,0,0,0,1,0,0,0,0,,,,,
11/7/2023,RBT,310,989.001030620807,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,LOC,146,989.001030620808,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,302,989.001030620809,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,135,989.001030620810,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,SCN,120,989.001030620811,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,104,989.001030620812,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,331,989.001030620813,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,218,989.001030620814,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,305,989.001030620815,1,1,1,1,0,0,0,0,0,0,,,,,
11/7/2023,RBT,299,989.001030620816,1,0,1,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,355,989.001030620817,1,1,1,0,0,0,0,0,0,0,,,,,
11/7/2023,LOC,362,989.001030620818,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,SCN,101,989.001030620819,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,283,989.001030620820,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,275,989.001030620821,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,281,989.001030620822,1,1,1,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,296,989.001030620823,1,1,1,1,0,0,0,0,0,0,,,,,
11/7/2023,RBC,295,989.001030620824,1,1,0,1,0,0,0,0,0,0,,,,,
11/7/2023,SRN,423,989.001030620825,1,1,1,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,220,989.001030620826,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,255,989.001030620827,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,167,989.001030620828,1,1,0,1,0,0,0,0,0,0,,,,,
11/7/2023,RBT,306,989.001030620829,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,251,989.001030620830,1,0,1,1,0,0,0,0,0,0,,,,,
11/7/2023,LOC,461,989.001030620831,1,1,1,0,0,1,1,1,0,0,,,,,
11/7/2023,LOC,322,989.001030620832,1,1,0,1,0,0,1,1,0,1,,,,,
11/7/2023,RBT,318,989.001030620833,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,354,989.001030620834,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,312,989.001030620835,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,317,989.001030620836,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,291,989.001030620837,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,195,989.001030620838,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,276,989.001030620839,1,0,1,1,0,0,0,0,0,0,,,,,
11/7/2023,RBC,278,989.001030620840,1,1,1,1,0,0,0,0,0,0,,,,,
11/7/2023,RBT,228,989.001030620841,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,126,989.001030620842,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,287,989.001030620843,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,323,989.001030620845,1,1,1,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,290,989.001030620846,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,313,989.001030620847,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,295,989.001030620848,1,1,1,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,288,989.001030620849,1,0,1,1,0,0,0,0,0,0,,,,,
11/7/2023,RBC,321,989.001030620850,1,1,0,1,0,0,0,0,0,0,,,,,
11/7/2023,RBT,286,989.001030620851,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,553,989.001030620852,1,0,1,0,0,0,0,0,0,0,,,,,
11/7/2023,SRN,392,989.001030620853,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,297,989.001030620854,1,0,1,0,0,0,0,0,0,0,,,,,
11/7/2023,RBC,287,989.001030620855,1,0,1,1,0,0,0,0,0,0,,,,,
11/7/2023,RBT,286,989.001030620856,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,LOC,173,989.001030620857,1,0,1,1,0,0,0,0,0,0,,,,,
11/7/2023,RBT,322,989.001030620858,1,0,0,0,0,0,0,0,0,0,,,,,
11/7/2023,RBT,296,989.001030620859,1,1,0,0,0,0,0,0,0,0,,,,,
11/7/2023,SRN,368,989.001030620860,1,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,258,989.001030620861,0,1,1,1,0,1,0,0,0,0,,,,,
11/9/2023,RBT,254,989.001030620862,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SRN,361,989.001030620863,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SRN,387,989.001030620864,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,LOC,301,989.001030620865,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,157,989.001030620866,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,158,989.001030620867,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,SCN,87,989.001030620868,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,87,989.001030620869,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,146,989.001030620870,0,1,0,1,0,0,0,0,0,0,,,,,
11/9/2023,SCN,93,989.001030620871,0,1,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,279,989.001030620872,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,205,989.001030620873,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,188,989.001030620874,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,274,989.001030620875,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,LOC,110,989.001030620876,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,198,989.001030620877,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,81,989.001030620878,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,337,989.001030620879,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,131,989.001030620881,0,1,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,337,989.001030620882,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,277,989.001030620883,0,1,1,1,1,0,1,1,0,0,,,,,
11/9/2023,LOC,143,989.001030620885,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,154,989.001030620886,0,1,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,167,989.001030620887,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,178,989.001030620888,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,201,989.001030620889,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,146,989.001030620890,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,88,989.001030620891,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,154,989.001030620892,0,1,0,1,0,1,0,0,0,0,,,,,
11/9/2023,LOC,429,989.001030620893,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,LOC,145,989.001030620894,0,1,1,0,1,0,0,0,0,0,,,,,
11/9/2023,RBT,103,989.001030620895,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,422,989.001030620896,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,77,989.001030620897,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,325,989.001030620898,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,690,989.001030620899,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,129,989.001030620900,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,113,989.001030620901,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,127,989.001030620902,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,132,989.001030620903,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,343,989.001030620904,0,1,1,1,0,0,1,1,1,0,,,,,
11/9/2023,RBT,263,989.001030620905,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,389,989.001030620906,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,LOC,380,989.001030620907,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,229,989.001030620908,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,120,989.001030620909,0,1,0,0,0,0,0,1,0,0,,,,,
11/9/2023,SCN,89,989.001030620911,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,203,989.001030620912,0,1,0,1,0,1,1,0,0,0,,,,,
11/9/2023,LOC,149,989.001030620913,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,387,989.001030620914,0,1,1,1,0,1,1,1,0,0,,,,,
11/9/2023,SRN,384,989.001030620915,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,76,989.001030620916,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,157,989.001030620917,0,1,0,0,1,0,0,0,0,0,,,,,
11/9/2023,LOC,135,989.001030620918,0,1,0,0,0,0,1,0,1,0,,,,,
11/9/2023,RBT,149,989.001030620919,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,374,989.001030620920,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,320,989.001030620921,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,SRN,441,989.001030620922,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,163,989.001030620923,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,210,989.001030620924,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,SCN,81,989.001030620925,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,181,989.001030620926,0,1,0,0,0,1,0,0,0,0,,,,,
11/9/2023,RBT,155,989.001030620927,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,341,989.001030620928,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,109,989.001030620929,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,106,989.001030620930,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,103,989.001030620931,0,1,0,0,1,0,0,0,0,0,,,,,
11/9/2023,LOC,155,989.001030620932,0,1,0,0,1,1,0,0,0,0,,,,,
11/9/2023,LOC,355,989.001030620933,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,269,989.001030620934,0,1,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,152,989.001030620935,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,138,989.001030620936,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,87,989.001030620937,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,268,989.001030620938,0,1,1,1,1,1,0,0,0,0,,,,,
11/9/2023,SCN,80,989.001030620939,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,102,989.001030620940,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,264,989.001030620941,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,441,989.001030620942,0,1,1,0,1,0,0,0,1,0,,,,,
11/9/2023,SCN,106,989.001030620943,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,153,989.001030620944,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,362,989.001030620945,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,259,989.001030620946,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,136,989.001030620947,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,336,989.001030620948,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SRN,413,989.001030620949,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,120,989.001030620950,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,158,989.001030620951,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,269,989.001030620952,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,342,989.001030620953,0,1,0,1,0,0,0,0,0,0,,,,,
3/19/2024,RBT,146,989.001030620954,0,0,1,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,335,989.001030620955,0,1,0,1,0,0,1,0,0,0,,,,,
11/9/2023,SRN,344,989.001030620956,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,151,989.001030620957,0,1,0,0,1,0,0,0,0,0,,,,,
11/9/2023,RBT,243,989.001030620958,0,1,0,1,0,0,0,0,0,0,,,,,
3/19/2024,LOC,193,989.001030620959,0,0,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,120,989.001030620960,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,344,989.001030620961,0,1,1,0,1,1,0,0,0,0,,,,,
11/9/2023,RBT,278,989.001030620962,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,296,989.001030620963,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,284,989.001030620964,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,337,989.001030620965,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,149,989.001030620966,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,304,989.001030620967,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,269,989.001030620968,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,324,989.001030620969,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,92,989.001030620970,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,147,989.001030620971,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,358,989.001030620972,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SRN,334,989.001030620973,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,487,989.001030620974,0,1,1,1,0,0,1,0,0,0,,,,,
11/9/2023,RBT,323,989.001030620975,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,331,989.001030620976,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,189,989.001030620977,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,264,989.001030620978,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,387,989.001030620979,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,324,989.001030620980,0,1,1,0,1,0,1,1,0,0,,,,,
11/6/2025,LOC,363,989.001030620980,,,,,,,,,0,0,,,,,
11/9/2023,LOC,302,989.001030620981,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,264,989.001030620982,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,314,989.001030620983,0,1,0,1,0,1,0,0,0,0,,,,,
11/9/2023,RBT,313,989.001030620984,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,342,989.001030620985,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,111,989.001030620986,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,300,989.001030620987,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,137,989.001030620988,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,161,989.001030620989,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,293,989.001030620990,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,SRN,399,989.001030620991,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,314,989.001030620992,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,317,989.001030620993,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,297,989.001030620994,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,134,989.001030620995,0,1,1,0,1,1,0,0,0,0,,,,,
11/9/2023,SRN,409,989.001030620996,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,286,989.001030620997,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,200,989.001030620998,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,317,989.001030620999,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,326,989.001030621000,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,334,989.001030621001,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,LOC,199,989.001030621002,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,198,989.001030621003,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,318,989.001030621004,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,306,989.001030621005,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,109,989.001030621006,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,288,989.001030621007,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,331,989.001030621008,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,291,989.001030621009,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,110,989.001030621010,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,298,989.001030621011,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,249,989.001030621012,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,132,989.001030621013,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,166,989.001030621014,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,264,989.001030621015,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,306,989.001030621016,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,333,989.001030621017,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,224,989.001030621018,0,1,0,1,0,0,0,0,0,0,,,,,
11/9/2023,LOC,347,989.001030621020,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,169,989.001030621021,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,214,989.001030621022,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,280,989.001030621023,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,277,989.001030621024,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,189,989.001030621025,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,288,989.001030621026,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,SCN,88,989.001030621027,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,271,989.001030621028,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,88,989.001030621029,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SRN,382,989.001030621030,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,279,989.001030621032,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,287,989.001030621033,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,305,989.001030621034,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,SRN,412,989.001030621035,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,281,989.001030621036,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,SCN,109,989.001030621037,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,192,989.001030621038,0,1,1,0,1,1,1,1,1,1,,,,,
11/9/2023,RBC,343,989.001030621039,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,316,989.001030621040,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,265,989.001030621041,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,SCN,86,989.001030621042,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,237,989.001030621043,0,1,1,0,1,0,0,0,0,0,,,,,
11/9/2023,LOC,164,989.001030621044,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,282,989.001030621045,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,223,989.001030621046,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,89,989.001030621047,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,231,989.001030621048,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,LOC,193,989.001030621049,0,1,1,1,0,0,1,1,0,1,,,,,
11/9/2023,SCN,109,989.001030621050,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,323,989.001030621051,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,138,989.001030621052,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,333,989.001030621053,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,122,989.001030621054,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,299,989.001030621055,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,188,989.001030621056,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,150,989.001030621057,0,1,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,440,989.001030621058,0,1,1,1,0,1,1,0,0,0,,,,,
11/9/2023,RBT,156,989.001030621059,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,323,989.001030621060,0,1,1,1,1,1,0,0,0,0,,,,,
11/9/2023,RBC,331,989.001030621061,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,264,989.001030621062,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,282,989.001030621063,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,116,989.001030621064,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,120,989.001030621065,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBT,131,989.001030621066,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,314,989.001030621067,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,256,989.001030621068,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,299,989.001030621069,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SRN,404,989.001030621070,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,SCN,151,989.001030621071,0,1,0,0,0,0,0,1,0,0,,,,,
11/9/2023,RBC,318,989.001030621072,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,281,989.001030621073,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,SCN,110,989.001030621074,0,1,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,121,989.001030621075,0,1,0,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,146,989.001030621076,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,323,989.001030621077,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,264,989.001030621078,0,1,0,0,0,0,0,0,0,0,,,,,
11/9/2023,LOC,409,989.001030621079,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,319,989.001030621080,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,316,989.001030621081,0,1,1,0,0,0,0,0,0,0,,,,,
11/9/2023,RBC,302,989.001030621082,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,287,989.001030621083,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,298,989.001030621084,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBT,218,989.001030621085,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,304,989.001030621086,0,1,1,1,0,0,0,0,0,0,,,,,
11/9/2023,RBC,303,989.001030621087,0,1,0,0,0,0,0,0,0,0,,,,,
