Dec Tag #,Species,Capture_History,LOC,RBT,SRN,RBC,RBS,SCN,LengthFall23,LengthSpring24,LengthFall24,LengthSpring25,LengthFall25,TL 1st Enc,Date 1st Enc,,,,,
989.001030621439,SCN,0010000000,0,0,0,0,0,1,94,101,198,207,279,101,3/19/2024,,,,,
989.001030621440,SCN,0010000000,0,0,0,0,0,1,110,117,209,218,287,117,3/19/2024,,,,,
989.001030621441,LOC,0010011000,1,0,0,0,0,0,168.99,175,260,265,318.73,175,3/19/2024,,,,,
989.001030621442,SCN,0010000000,0,0,0,0,0,1,89,96,195,204,277,96,3/19/2024,,,,,
989.001030621443,SCN,0010000000,0,0,0,0,0,1,111,118,210,219,287,118,3/19/2024,,,,,
989.001030621444,LOC,0011000000,1,0,0,0,0,0,214.55,220,281.33,288.68,335.08,220,3/19/2024,,,,,
989.001030621445,RBT,0010000000,0,1,0,0,0,0,106.23,113,206.54,215.59,284.62,113,3/19/2024,,,,,
989.001030621446,SRN,0011000000,0,0,1,0,0,0,407.88,411,414.84,419.15,425.15,411,3/19/2024,,,,,
989.001030621447,SCN,0010000000,0,0,0,0,0,1,126,133,221,229,294,133,3/19/2024,,,,,
989.001030621448,SCN,0010000000,0,0,0,0,0,1,86,93,193,202,275,93,3/19/2024,,,,,
989.001030621449,SCN,0010000000,0,0,0,0,0,1,97,104,200,209,280,104,3/19/2024,,,,,
989.001030621450,SCN,0010000000,0,0,0,0,0,1,108,115,208,217,286,115,3/19/2024,,,,,
989.001030621451,LOC,0010000000,1,0,0,0,0,0,160.9,167,244.28,252.48,310.08,167,3/19/2024,,,,,
989.001030621452,LOC,0010000000,1,0,0,0,0,0,214.55,220,281.33,288.68,335.08,220,3/19/2024,,,,,
989.001030621453,SCN,0010000000,0,0,0,0,0,1,98,105,201,210,281,105,3/19/2024,,,,,
989.001030621454,LOC,0010001000,1,0,0,0,0,0,378.53,382,394.57,387,402.95,382,3/19/2024,,,,,
989.001030621455,SCN,0010000000,0,0,0,0,0,1,132,138,224,233,296,138,3/19/2024,,,,,
989.001030621456,LOC,0010000000,1,0,0,0,0,0,153.81,160,239.39,247.7,306.78,160,3/19/2024,,,,,
989.001030621457,LOC,0010000000,1,0,0,0,0,0,189.24,195,263.86,271.6,323.29,195,3/19/2024,,,,,
989.001030621458,RBT,0010000000,0,1,0,0,0,0,107.25,114,207.24,216.28,285.09,114,3/19/2024,,,,,
989.001030621459,RBT,0011000000,0,1,0,0,0,0,478.74,481,463.77,466.96,458.16,481,3/19/2024,,,,,
989.001030621460,SCN,0010000000,0,0,0,0,0,1,86,93,193,202,275,93,3/19/2024,,,,,
989.001030621461,SCN,0001000000,0,0,0,0,0,1,73,80,183,193,269,80,3/21/2024,,,,,
989.001030621462,LOC,0001000000,1,0,0,0,0,0,156.85,163,241.49,249.75,308.19,163,3/21/2024,,,,,
989.001030621463,RBT,0001000000,0,1,0,0,0,0,421.04,424,423.93,428.03,431.28,424,3/21/2024,,,,,
989.001030621464,RBT,0001000000,0,1,0,0,0,0,93.08,100,197.45,206.71,278.48,100,3/21/2024,,,,,
989.001030621465,SCN,0001001000,0,0,0,0,0,1,104,111,205,126,223,111,3/21/2024,,,,,
989.001030621466,LOC,0001001100,1,0,0,0,0,0,109.27,116,208.63,208,279.37,116,3/21/2024,,,,,
989.001030621467,SCN,0001000000,0,0,0,0,0,1,87,94,193,203,276,94,3/21/2024,,,,,
989.001030621468,RBT,0001000000,0,1,0,0,0,0,140.65,147,230.3,238.82,300.65,147,3/21/2024,,,,,
989.001030621469,RBT,0001000000,0,1,0,0,0,0,144.7,151,233.1,241.55,302.54,151,3/21/2024,,,,,
989.001030621470,RBT,0001000000,0,1,0,0,0,0,142.68,149,231.7,240.18,301.59,149,3/21/2024,,,,,
989.001030621471,LOC,0001000000,1,0,0,0,0,0,90.04,97,195.35,204.66,277.07,97,3/21/2024,,,,,
989.001030621472,LOC,0001000100,1,0,0,0,0,0,160.9,167,244.28,237,299.39,167,3/21/2024,,,,,
989.001030621473,LOC,0001000000,1,0,0,0,0,0,153.81,160,239.39,247.7,306.78,160,3/21/2024,,,,,
989.001030621474,RBT,0001010000,0,1,0,0,0,0,144.7,151,250,258.07,313.94,151,3/21/2024,,,,,
989.001030621475,SCN,0001000000,0,0,0,0,0,1,75,82,185,194,270,82,3/21/2024,,,,,
989.001030621476,SCN,0001000000,0,0,0,0,0,1,85,92,192,201,275,92,3/21/2024,,,,,
989.001030621477,SCN,0001000000,0,0,0,0,0,1,100,107,202,211,282,107,3/21/2024,,,,,
989.001030621478,SCN,0001000000,0,0,0,0,0,1,88,95,194,203,276,95,3/21/2024,,,,,
989.001030621479,LOC,0001000000,1,0,0,0,0,0,95.1,102,198.85,208.08,279.43,102,3/21/2024,,,,,
989.001030621480,RBT,0001010000,0,1,0,0,0,0,116.36,123,233,241.45,302.47,123,3/21/2024,,,,,
989.001030621481,SCN,0001000000,0,0,0,0,0,1,92,99,197,206,278,99,3/21/2024,,,,,
989.001030621482,RBT,0001000000,0,1,0,0,0,0,111.3,118,210.03,219.01,286.97,118,3/21/2024,,,,,
989.001030621483,LOC,0001000000,1,0,0,0,0,0,85.99,93,192.56,201.93,275.18,93,3/21/2024,,,,,
989.001030621484,RBT,0001000000,0,1,0,0,0,0,126.48,133,220.52,229.25,294.05,133,3/21/2024,,,,,
989.001030621485,RBT,0001000000,0,1,0,0,0,0,135.59,142,226.81,235.4,298.29,142,3/21/2024,,,,,
989.001030621486,SCN,0001000000,0,0,0,0,0,1,99,106,202,211,281,106,3/21/2024,,,,,
989.001030621487,LOC,0001010000,1,0,0,0,0,0,102.19,109,195,204.32,276.83,109,3/21/2024,,,,,
989.001030621488,LOC,0001000000,1,0,0,0,0,0,85.99,93,192.56,201.93,275.18,93,3/21/2024,,,,,
989.001030621489,RBC,0001000000,0,0,0,1,0,0,290.46,295,333.76,339.91,370.44,295,3/21/2024,,,,,
989.001030621490,RBT,0001000000,0,1,0,0,0,0,127.49,134,221.22,229.94,294.52,134,3/21/2024,,,,,
989.001030621491,SCN,0001000000,0,0,0,0,0,1,84,91,191,201,274,91,3/21/2024,,,,,
989.001030621492,SCN,0001000000,0,0,0,0,0,1,79,86,188,197,272,86,3/21/2024,,,,,
989.001030621493,LOC,0001101010,1,0,0,0,0,0,263.13,268,307,312,335,268,3/21/2024,,,,,
989.001030621494,SCN,0001000010,0,0,0,0,0,1,150,156,237,245,157,156,3/21/2024,,,,,
989.001030621495,LOC,0001000000,1,0,0,0,0,0,93.08,100,197.45,206.71,278.48,100,3/21/2024,,,,,
989.001030621496,LOC,0001100111,1,0,0,0,0,0,174.06,180,255,278,334,180,3/21/2024,,,,,
989.001030621497,RBC,0001001100,0,0,0,1,0,0,332.98,337,363.11,363,386.39,337,3/21/2024,,,,,
989.001030621498,SCN,0001000000,0,0,0,0,0,1,75,82,185,194,270,82,3/21/2024,,,,,
989.001030621499,LOC,0001001000,1,0,0,0,0,0,177.09,183,255.47,273,324.25,183,3/21/2024,,,,,
989.001030621500,SCN,0001000000,0,0,0,0,0,1,84,91,191,201,274,91,3/21/2024,,,,,
989.001030621501,SCN,0001000000,0,0,0,0,0,1,75,82,185,194,270,82,3/21/2024,,,,,
989.001030621502,SCN,0001000000,0,0,0,0,0,1,101,108,203,212,282,108,3/21/2024,,,,,
989.001030621503,SCN,0001000000,0,0,0,0,0,1,94,101,198,207,279,101,3/21/2024,,,,,
989.001030621504,SCN,0001000000,0,0,0,0,0,1,80,87,188,198,272,87,3/21/2024,,,,,
989.001030621505,SCN,0001000000,0,0,0,0,0,1,76,83,186,195,270,83,3/21/2024,,,,,
989.001030621506,LOC,0001000000,1,0,0,0,0,0,143.69,150,232.4,240.87,302.06,150,3/21/2024,,,,,
989.001030621507,RBT,0001000000,0,1,0,0,0,0,118.38,125,214.93,223.79,290.27,125,3/21/2024,,,,,
989.001030621508,LOC,0001000000,1,0,0,0,0,0,160.9,167,244.28,252.48,310.08,167,3/21/2024,,,,,
989.001030621509,RBT,0001000000,0,1,0,0,0,0,216.57,222,282.73,290.05,336.02,222,3/21/2024,,,,,
989.001030621510,LOC,0001000000,1,0,0,0,0,0,104.21,111,205.14,214.23,283.67,111,3/21/2024,,,,,
989.001030621511,RBT,0001001000,0,1,0,0,0,0,152.8,159,238.69,271,322.87,159,3/21/2024,,,,,
989.001030621512,SCN,0001000000,0,0,0,0,0,1,89,96,195,204,277,96,3/21/2024,,,,,
989.001030621513,LOC,0001000000,1,0,0,0,0,0,133.57,140,225.41,234.04,297.35,140,3/21/2024,,,,,
989.001030621514,RBT,0001000000,0,1,0,0,0,0,283.38,288,328.86,335.13,367.14,288,3/21/2024,,,,,
989.001030621515,SCN,0001000000,0,0,0,0,0,1,90,97,195,205,277,97,3/21/2024,,,,,
989.001030621516,RBT,0001101110,0,1,0,0,0,0,105.22,112,213,215,305,112,3/21/2024,,,,,
989.001030621517,LOC,0001000000,1,0,0,0,0,0,88.01,95,193.96,203.3,276.13,95,3/21/2024,,,,,
989.001030621518,LOC,0001000000,1,0,0,0,0,0,103.2,110,204.44,213.54,283.2,110,3/21/2024,,,,,
989.001030621519,SCN,0001000000,0,0,0,0,0,1,91,98,196,205,278,98,3/21/2024,,,,,
989.001030621520,SCN,0001000000,0,0,0,0,0,1,86,93,193,202,275,93,3/21/2024,,,,,
989.001030621521,SCN,0001001000,0,0,0,0,0,1,80,87,188,105,208,87,3/21/2024,,,,,
989.001030621522,SCN,0001000000,0,0,0,0,0,1,89,96,195,204,277,96,3/21/2024,,,,,
989.001030621524,LOC,0001000000,1,0,0,0,0,0,85.99,93,192.56,201.93,275.18,93,3/21/2024,,,,,
989.001030621525,SCN,0001000000,0,0,0,0,0,1,71,78,182,192,268,78,3/21/2024,,,,,
989.001030621526,LOC,0001000000,1,0,0,0,0,0,90.04,97,195.35,204.66,277.07,97,3/21/2024,,,,,
989.001030621527,LOC,0001000000,1,0,0,0,0,0,171.02,177,251.27,259.31,314.8,177,3/21/2024,,,,,
989.001030621528,LOC,0001000000,1,0,0,0,0,0,93.08,100,197.45,206.71,278.48,100,3/21/2024,,,,,
989.001030621529,SCN,0001000000,0,0,0,0,0,1,85,92,192,201,275,92,3/21/2024,,,,,
989.001030621530,SCN,0001000000,0,0,0,0,0,1,70,77,181,191,268,77,3/21/2024,,,,,
989.001030621531,SCN,0001000000,0,0,0,0,0,1,90,97,195,205,277,97,3/21/2024,,,,,
989.001030621532,LOC,0001000000,1,0,0,0,0,0,93.08,100,197.45,206.71,278.48,100,3/21/2024,,,,,
989.001030621533,SCN,0001000000,0,0,0,0,0,1,92,99,197,206,278,99,3/21/2024,,,,,
989.001030621534,SCN,0001000000,0,0,0,0,0,1,90,97,195,205,277,97,3/21/2024,,,,,
989.001030621535,LOC,0001000000,1,0,0,0,0,0,115.35,122,212.83,221.74,288.86,122,3/21/2024,,,,,
989.001030621536,LOC,0001000000,1,0,0,0,0,0,188.23,194,263.16,270.92,322.81,194,3/21/2024,,,,,
989.001030621537,LOC,0001000000,1,0,0,0,0,0,120.41,127,216.32,225.16,291.22,127,3/21/2024,,,,,
989.001030621538,LOC,0001010010,1,0,0,0,0,0,100.16,107,199,208.23,280,107,3/21/2024,,,,,
989.001030621539,SCN,0001000000,0,0,0,0,0,1,87,94,193,203,276,94,3/21/2024,,,,,
989.001030621540,RBT,0001000000,0,1,0,0,0,0,145.71,152,233.8,242.23,303.01,152,3/21/2024,,,,,
989.001030621541,LOC,0001000000,1,0,0,0,0,0,100.16,107,202.34,211.49,281.79,107,3/21/2024,,,,,
989.001030621542,SCN,0001000000,0,0,0,0,0,1,73,80,183,193,269,80,3/21/2024,,,,,
989.001030621543,RBT,0001100000,0,1,0,0,0,0,96.11,103,210,218.98,286.95,103,3/21/2024,,,,,
989.001030621544,SCN,0001000000,0,0,0,0,0,1,90,97,195,205,277,97,3/21/2024,,,,,
989.001030621545,LOC,0001000000,1,0,0,0,0,0,90.04,97,195.35,204.66,277.07,97,3/21/2024,,,,,
989.001030621546,LOC,0001010000,1,0,0,0,0,0,184.18,190,274,281.52,330.13,190,3/21/2024,,,,,
989.001030621547,LOC,0001000000,1,0,0,0,0,0,90.04,97,195.35,204.66,277.07,97,3/21/2024,,,,,
989.001030621548,LOC,0001000000,1,0,0,0,0,0,91.05,98,196.05,205.35,277.54,98,3/21/2024,,,,,
989.001030621549,RBT,0001000000,0,1,0,0,0,0,95.1,102,198.85,208.08,279.43,102,3/21/2024,,,,,
989.001030621550,LOC,0001000000,1,0,0,0,0,0,206.45,212,275.74,283.22,331.3,212,3/21/2024,,,,,
989.001030621551,SCN,0001000000,0,0,0,0,0,1,80,87,188,198,272,87,3/21/2024,,,,,
989.001030621552,RBT,0001000000,0,1,0,0,0,0,439.26,442,436.51,440.32,439.77,442,3/21/2024,,,,,
989.001030621553,LOC,0001100000,1,0,0,0,0,0,181.14,187,234,242.43,303.14,187,3/21/2024,,,,,
989.001030621554,LOC,0001000000,1,0,0,0,0,0,146.72,153,234.5,242.92,303.48,153,3/21/2024,,,,,
989.001030621555,LOC,0001000000,1,0,0,0,0,0,80.93,88,189.06,198.52,272.83,88,3/21/2024,,,,,
989.001030621556,LOC,0001000000,1,0,0,0,0,0,151.79,158,237.99,246.33,305.84,158,3/21/2024,,,,,
989.001030621557,SCN,0001000000,0,0,0,0,0,1,78,85,187,196,271,85,3/21/2024,,,,,
989.001030621558,SCN,0001000000,0,0,0,0,0,1,96,103,200,209,280,103,3/21/2024,,,,,
989.001030621559,SCN,0001000000,0,0,0,0,0,1,130,136,223,231,295,136,3/21/2024,,,,,
989.001030621560,RBC,0001001110,0,0,0,1,0,0,233.78,239,294.61,270,334,239,3/21/2024,,,,,
989.001040499521,SCN,0010000000,0,0,0,0,0,1,91,98,196,205,278,98,3/19/2024,,,,,
989.001040499522,SCN,0010000000,0,0,0,0,0,1,87,94,193,203,276,94,3/19/2024,,,,,
989.001040499523,SCN,0001000000,0,0,0,0,0,1,94,101,198,207,279,101,3/21/2024,,,,,
989.001040499524,SCN,0001000000,0,0,0,0,0,1,91,98,196,205,278,98,3/21/2024,,,,,
989.001040499525,LOC,0001000000,1,0,0,0,0,0,173.04,179,252.67,260.68,315.74,179,3/21/2024,,,,,
989.001040499526,RBC,0011000000,0,0,0,1,0,0,233.78,239,294.61,301.66,344.04,239,3/19/2024,,,,,
989.001040499527,RBT,0010000000,0,1,0,0,0,0,129.52,136,222.61,231.3,295.46,136,3/19/2024,,,,,
989.001040499528,LOC,0001000000,1,0,0,0,0,0,150.77,157,237.29,245.65,305.37,157,3/21/2024,,,,,
989.001040499529,LOC,0001000000,1,0,0,0,0,0,94.09,101,198.15,207.4,278.96,101,3/21/2024,,,,,
989.001040499530,RBC,0010000000,0,0,0,1,0,0,255.04,260,309.29,316,353.94,260,3/19/2024,,,,,
989.001040499531,SCN,0010000000,0,0,0,0,0,1,110,117,209,218,287,117,3/19/2024,,,,,
989.001040499532,SCN,0010000000,0,0,0,0,0,1,118,125,215,224,290,125,3/19/2024,,,,,
989.001040499533,RBC,0011000000,0,0,0,1,0,0,284.39,289,329.56,335.81,367.61,289,3/19/2024,,,,,
989.001040499534,RBT,0001000000,0,1,0,0,0,0,135.59,142,226.81,235.4,298.29,142,3/21/2024,,,,,
989.001040499535,SCN,0010000000,0,0,0,0,0,1,113,120,211,220,288,120,3/19/2024,,,,,
989.001040499536,RBT,0010000000,0,1,0,0,0,0,229.73,235,291.82,298.93,342.15,235,3/19/2024,,,,,
989.001040499537,RBT,0010000000,0,1,0,0,0,0,260.1,265,312.79,319.42,356.3,265,3/19/2024,,,,,
989.001040499538,SCN,0010000000,0,0,0,0,0,1,92,99,197,206,278,99,3/19/2024,,,,,
989.001040499539,LOC,0001000000,1,0,0,0,0,0,155.84,162,240.79,249.06,307.72,162,3/21/2024,,,,,
989.001040499540,LOC,0010000000,1,0,0,0,0,0,188.23,194,263.16,270.92,322.81,194,3/19/2024,,,,,
989.001040499541,RBC,0010000000,0,0,0,1,0,0,291.48,296,334.45,340.59,370.92,296,3/19/2024,,,,,
989.001040499542,SCN,0001000000,0,0,0,0,0,1,85,92,192,201,275,92,3/21/2024,,,,,
989.001040499543,RBC,0011000000,0,0,0,1,0,0,351.2,355,375.7,380.89,398.74,355,3/19/2024,,,,,
989.001040499544,RBC,0010000000,0,0,0,1,0,0,281.35,286,327.46,333.76,366.2,286,3/19/2024,,,,,
989.001040499545,RBT,0001000000,0,1,0,0,0,0,393.71,397,405.05,409.58,418.55,397,3/21/2024,,,,,
989.001040499546,SCN,0001000000,0,0,0,0,0,1,87,94,193,203,276,94,3/21/2024,,,,,
989.001040499547,SCN,0010000000,0,0,0,0,0,1,80,87,188,198,272,87,3/19/2024,,,,,
989.001040499548,SCN,0001000000,0,0,0,0,0,1,91,98,196,205,278,98,3/21/2024,,,,,
989.001040499549,RBT,0010000000,0,1,0,0,0,0,420.03,423,423.23,427.34,430.81,423,3/19/2024,,,,,
989.001040499550,RBT,0010000000,0,1,0,0,0,0,97.12,104,200.25,209.45,280.37,104,3/19/2024,,,,,
989.001040499551,LOC,0001110000,1,0,0,0,0,0,168.99,175,276,283.47,331.48,175,3/21/2024,,,,,
989.001040499552,RBT,0010000000,0,1,0,0,0,0,116.36,123,213.53,222.42,289.33,123,3/19/2024,,,,,
989.001040499553,RBC,0011000000,0,0,0,1,0,0,271.23,276,320.47,326.93,361.48,276,3/19/2024,,,,,
989.001040499554,RBC,0010000000,0,0,0,1,0,0,275.28,280,323.27,329.66,363.37,280,3/19/2024,,,,,
989.001040499555,SCN,0001000000,0,0,0,0,0,1,90,97,195,205,277,97,3/21/2024,,,,,
989.001040499556,LOC,0010000000,1,0,0,0,0,0,163.93,170,246.38,254.53,311.5,170,3/19/2024,,,,,
989.001040499557,RBT,0001000000,0,1,0,0,0,0,219.61,225,284.83,292.1,337.43,225,3/21/2024,,,,,
989.001040499558,SCN,0001000000,0,0,0,0,0,1,103,110,204,214,283,110,3/21/2024,,,,,
989.001040499559,RBC,0010000000,0,0,0,1,0,0,294.51,299,336.55,342.64,372.33,299,3/19/2024,,,,,
989.001040499560,LOC,0010110000,1,0,0,0,0,0,153.81,160,242,250.25,308.54,160,3/19/2024,,,,,
989.001040499561,RBT,0001000000,0,1,0,0,0,0,123.44,130,218.42,227.21,292.63,130,3/21/2024,,,,,
989.001040499562,RBC,0010000000,0,0,0,1,0,0,330.95,335,361.72,367.23,389.31,335,3/19/2024,,,,,
989.001040499563,SCN,0001000000,0,0,0,0,0,1,84,91,191,201,274,91,3/21/2024,,,,,
989.001040499564,LOC,0001000000,1,0,0,0,0,0,140.65,147,230.3,238.82,300.65,147,3/21/2024,,,,,
989.001040499565,RBT,0010000000,0,1,0,0,0,0,120.41,127,216.32,225.16,291.22,127,3/19/2024,,,,,
989.001040499566,RBT,0001010000,0,1,0,0,0,0,127.49,134,260,267.84,320.68,134,3/21/2024,,,,,
989.001040499567,LOC,0001000000,1,0,0,0,0,0,159.88,166,243.58,251.8,309.61,166,3/21/2024,,,,,
989.001040499568,RBC,0010000000,0,0,0,1,0,0,300.59,305,340.75,346.74,375.16,305,3/19/2024,,,,,
989.001040499569,RBC,0010000000,0,0,0,1,0,0,289.45,294,333.06,339.23,369.97,294,3/19/2024,,,,,
989.001040499570,SCN,0001000000,0,0,0,0,0,1,105,112,206,215,284,112,3/21/2024,,,,,
989.001040499571,SCN,0001000000,0,0,0,0,0,1,76,83,186,195,270,83,3/21/2024,,,,,
989.001040499572,RBC,0010000000,0,0,0,1,0,0,280.34,285,326.77,333.08,365.73,285,3/19/2024,,,,,
989.001040499573,SCN,0001000000,0,0,0,0,0,1,105,112,206,215,284,112,3/21/2024,,,,,
989.001040499574,LOC,0010000000,1,0,0,0,0,0,91.05,98,196.05,205.35,277.54,98,3/19/2024,,,,,
989.001040499575,LOC,0001000000,1,0,0,0,0,0,156.85,163,241.49,249.75,308.19,163,3/21/2024,,,,,
989.001040499576,RBT,0011001000,0,1,0,0,0,0,106.23,113,206.54,223,289.73,113,3/19/2024,,,,,
989.001040499577,LOC,0001000000,1,0,0,0,0,0,279.33,284,326.07,332.4,365.26,284,3/21/2024,,,,,
989.001040499578,SCN,0010000000,0,0,0,0,0,1,98,105,201,210,281,105,3/19/2024,,,,,
989.001040499579,LOC,0001000000,1,0,0,0,0,0,181.14,187,258.26,266.14,319.51,187,3/21/2024,,,,,
989.001040499580,LOC,0001000010,1,0,0,0,0,0,98.14,105,200.95,210.13,271,105,3/21/2024,,,,,
989.001040499581,RBT,0010000000,0,1,0,0,0,0,503.04,505,480.55,483.35,469.48,505,3/19/2024,,,,,
989.001040499582,SCN,0001000000,0,0,0,0,0,1,77,84,186,196,271,84,3/21/2024,,,,,
989.001040499583,RBC,0010000000,0,0,0,1,0,0,273.26,278,321.87,328.3,362.43,278,3/19/2024,,,,,
989.001040499584,RBC,0010000000,0,0,0,1,0,0,252,257,307.19,313.95,352.52,257,3/19/2024,,,,,
989.001040499585,RBT,0011000000,0,1,0,0,0,0,140.65,147,230.3,238.82,300.65,147,3/19/2024,,,,,
989.001040499586,SCN,0001000000,0,0,0,0,0,1,111,118,210,219,287,118,3/21/2024,,,,,
989.001040499587,RBC,0010000000,0,0,0,1,0,0,336.02,340,365.21,370.65,391.67,340,3/19/2024,,,,,
989.001040499588,SCN,0010000000,0,0,0,0,0,1,73,80,183,193,269,80,3/19/2024,,,,,
989.001040499589,RBT,0001000000,0,1,0,0,0,0,286.42,291,330.96,337.18,368.56,291,3/21/2024,,,,,
989.001040499590,LOC,0010000100,1,0,0,0,0,0,415.98,419,420.43,442,440.93,419,3/19/2024,,,,,
989.001040499591,RBT,0001000000,0,1,0,0,0,0,83.97,91,191.16,200.57,274.24,91,3/21/2024,,,,,
989.001040499592,SCN,0010000000,0,0,0,0,0,1,91,98,196,205,278,98,3/19/2024,,,,,
989.001040499593,RBC,0011000000,0,0,0,1,0,0,304.64,309,343.54,349.47,377.05,309,3/19/2024,,,,,
989.001040499594,LOC,0001000100,1,0,0,0,0,0,125.47,132,219.82,220,287.66,132,3/21/2024,,,,,
989.001040499595,RBC,0001000000,0,0,0,1,0,0,282.37,287,328.16,334.45,366.67,287,3/21/2024,,,,,
989.001040499596,SCN,0010000000,0,0,0,0,0,1,90,97,195,205,277,97,3/19/2024,,,,,
989.001040499597,RBT,0010000000,0,1,0,0,0,0,78.9,86,187.66,197.15,271.88,86,3/19/2024,,,,,
989.001040499598,SCN,0010000000,0,0,0,0,0,1,88,95,194,203,276,95,3/19/2024,,,,,
989.001040499599,SCN,0001000000,0,0,0,0,0,1,87,94,193,203,276,94,3/21/2024,,,,,
989.001040499600,SCN,0001000000,0,0,0,0,0,1,100,107,202,211,282,107,3/21/2024,,,,,
989.001040499601,RBT,0010000000,0,1,0,0,0,0,214.55,220,281.33,288.68,335.08,220,3/19/2024,,,,,
989.001040499602,LOC,0001000000,1,0,0,0,0,0,118.38,125,214.93,223.79,290.27,125,3/21/2024,,,,,
989.001040499603,LOC,0001000000,1,0,0,0,0,0,191.26,197,265.25,272.97,324.23,197,3/21/2024,,,,,
989.001040499604,LOC,0001000000,1,0,0,0,0,0,153.81,160,239.39,247.7,306.78,160,3/21/2024,,,,,
989.001040499605,SCN,0001000000,0,0,0,0,0,1,113,120,211,220,288,120,3/21/2024,,,,,
989.001040499606,SCN,0001000000,0,0,0,0,0,1,87,94,193,203,276,94,3/21/2024,,,,,
989.001040499607,SCN,0010000000,0,0,0,0,0,1,91,98,196,205,278,98,3/19/2024,,,,,
989.001040499608,SCN,0001000000,0,0,0,0,0,1,96,103,200,209,280,103,3/21/2024,,,,,
989.001040499609,SCN,0001000000,0,0,0,0,0,1,85,92,192,201,275,92,3/21/2024,,,,,
989.001040499610,LOC,0001000000,1,0,0,0,0,0,130.53,137,223.31,231.99,295.93,137,3/21/2024,,,,,
989.001040499612,LOC,0001000000,1,0,0,0,0,0,196.32,202,268.75,276.39,326.59,202,3/21/2024,,,,,
989.001040499613,RBC,0010000000,0,0,0,1,0,0,279.33,284,326.07,332.4,365.26,284,3/19/2024,,,,,
989.001040499614,LOC,0010000000,1,0,0,0,0,0,142.68,149,231.7,240.18,301.59,149,3/19/2024,,,,,
989.001040499615,SCN,0010000000,0,0,0,0,0,1,83,90,190,200,274,90,3/19/2024,,,,,
989.001040499616,LOC,0011000000,1,0,0,0,0,0,102.19,109,203.74,212.86,282.73,109,3/19/2024,,,,,
989.001040499617,RBC,0011000000,0,0,0,1,0,0,286.42,291,330.96,337.18,368.56,291,3/19/2024,,,,,
989.001040499618,LOC,0010000000,1,0,0,0,0,0,159.88,166,243.58,251.8,309.61,166,3/19/2024,,,,,
989.001040499619,LOC,0011001000,1,0,0,0,0,0,364.36,368,384.78,372,392.6,368,3/19/2024,,,,,
989.001040499620,SCN,0010000000,0,0,0,0,0,1,77,84,186,196,271,84,3/19/2024,,,,,
989.001040499925,RBS,00.1000000,0,0,0,0,1,0,0,279,308.28,304.81,325.51,279,4/11/2024,,,,,
989.001040499926,RBS,00.1010000,0,0,0,0,1,0,0,292,292,291,316.31,292,4/11/2024,,,,,
989.001040499928,RBS,00.1000100,0,0,0,0,1,0,0,258,294.28,287,313.64,258,4/11/2024,,,,,
989.001040499929,RBS,00.1000000,0,0,0,0,1,0,0,257,293.61,292.37,317.22,257,4/11/2024,,,,,
989.001040499930,RBS,00.1000000,0,0,0,0,1,0,0,246,286.28,286.15,313.07,246,4/11/2024,,,,,
989.001040499932,RBS,00.1000000,0,0,0,0,1,0,0,293,317.61,312.73,330.79,293,4/11/2024,,,,,
989.001040499937,RBS,00.1100000,0,0,0,0,1,0,0,267,310,306.27,326.49,267,4/11/2024,,,,,
989.001040499938,RBS,00.1000000,0,0,0,0,1,0,0,281,309.61,305.94,326.27,281,4/11/2024,,,,,
989.001040499940,RBS,00.1000000,0,0,0,0,1,0,0,286,312.95,308.77,328.15,286,4/11/2024,,,,,
989.001040499941,RBC,0000001000,0,0,0,1,0,0,228.36,233.64,290.87,298,341.51,296,11/4/2024,,,,,
989.001040499942,RBC,0000001100,0,0,0,1,0,0,253.55,258.53,308.26,315,353.25,315,11/4/2024,,,,,
989.001040499943,RBS,00.1000000,0,0,0,0,1,0,0,222,270.28,272.58,304.02,222,4/11/2024,,,,,
989.001040499944,RBS,00.1000000,0,0,0,0,1,0,0,292,316.95,312.17,330.42,292,4/11/2024,,,,,
989.001040499945,RBS,00.1000000,0,0,0,0,1,0,0,264,298.28,296.33,319.86,264,4/11/2024,,,,,
989.001040499948,RBS,00.1100000,0,0,0,0,1,0,0,282,333,325.78,339.5,282,4/11/2024,,,,,
989.001040499949,RBS,00.1000000,0,0,0,0,1,0,0,331,342.95,334.22,339,331,4/11/2024,,,,,
989.001040499950,RBS,00.1101100,0,0,0,0,1,0,0,267,315,317,333.64,283,4/11/2024,,,,,
989.001040499951,RBS,00.1000000,0,0,0,0,1,0,0,271,302.95,300.29,322.5,271,4/11/2024,,,,,
989.001040499953,RBS,00.1000000,0,0,0,0,1,0,0,223,270.94,273.14,304.4,223,4/11/2024,,,,,
989.001040499954,RBS,00.1000000,0,0,0,0,1,0,0,268,300.95,298.59,321.37,268,4/11/2024,,,,,
989.001040499955,RBS,00.1000010,0,0,0,0,1,0,0,317,333.61,326.3,344,317,4/11/2024,,,,,
989.001040499958,RBS,00.1010000,0,0,0,0,1,0,0,280,331,324.09,338.36,280,4/11/2024,,,,,
989.001040499959,RBS,00.1000000,0,0,0,0,1,0,0,267,300.28,298.03,320.99,267,4/11/2024,,,,,
989.001040499961,RBS,00.1000000,0,0,0,0,1,0,0,220,268.94,271.45,303.26,220,4/11/2024,,,,,
